stop_id,stop_name,aliases,lat,lng,zone,district,ward,is_major_stop,landmark,has_shelter,has_ticket_counter,is_interchange,wheelchair_access,audio_support,status,unverified_fields,created_at,updated_at,geo_out_of_bounds
S0244,Sunakothi,,27.632025,85.317808,Lalitpur,LALITPUR,4,False,Sunakothi Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0245,Badegaun,,27.617203,85.353137,Godawari,LALITPUR,13,False,Badegaun Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0246,Bafal,,27.70026745858051,85.28177908550893,Nagarjun,KATHMANDU,32,False,Bafal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0247,Bhaisepati,,27.6525418,85.3048668,Lalitpur,LALITPUR,7,False,Bhaisepati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0248,Chapagaun Dobato,,27.657968,85.322201,Lalitpur,LALITPUR,27,False,Chapagaun Dobato Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0249,Chapali Bhadrakali,,27.767624,85.355739,Budhanilakantha,KATHMANDU,19,False,Chapali Bhadrakali Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0250,Dholahiti,,27.640256,85.318491,Lalitpur,LALITPUR,22,False,Dholahiti Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0252,Gongabu Bus Park,,27.7331364,85.3083967,Kathmandu,KATHMANDU,2,False,Gongabu Bus Park Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0253,Harisiddhi,,27.637584,85.341604,Lalitpur,LALITPUR,10,False,Harisiddhi Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0254,Hattiban,,27.648182,85.33536,Lalitpur,LALITPUR,13,False,Hattiban Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0255,Hattigauda,,27.755747,85.34876,Budhanilakantha,KATHMANDU,30,False,Hattigauda Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0256,Imadol Krishna Mandir Road,,27.662624619730344,85.34053623676301,Mahalaxmi,LALITPUR,25,False,Imadol Krishna Mandir Road Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0257,KIST Medical College Teaching Hospital,,27.665857,85.333847,Lalitpur,LALITPUR,21,False,KIST Medical College Teaching Hospital Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0258,Nakkhu (bus stop),,27.66400305958414,85.30637029168001,Lalitpur,LALITPUR,6,False,Nakkhu (bus stop) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0259,New Baneshwor East,,27.6915196,85.3420486,Kathmandu,KATHMANDU,28,False,New Baneshwor Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0260,Neuro Hospital Bansbari (Upendra Devkota Memorial NINAS),,27.748678,85.345396,Kathmandu,KATHMANDU,28,False,Neuro Hospital Bansbari (Upendra Devkota Memorial NINAS) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0261,Pyangaun,,27.598924,85.323959,Godawari,LALITPUR,12,False,Pyangaun Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0262,Rata Makai Chowk,,27.663075,85.339812,Mahalaxmi,LALITPUR,12,False,Rata Makai Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0263,Ravi Bhavan,,27.695526662314432,85.29253049434995,Kathmandu,KATHMANDU,20,False,Ravi Bhavan Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0264,Sana Gaun Bus Stop,,27.649786,85.3589255,Mahalaxmi,LALITPUR,30,False,Sana Gaun Bus Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0266,Satungal,,27.68732710885199,85.24794120763221,Chandragiri,KATHMANDU,11,False,Satungal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0267,Taukhel,,27.6117622,85.357324,Godawari,LALITPUR,32,False,Taukhel Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0268,Nepal Telecom (Budhanilkantha),,27.753749,85.347521,Budhanilakantha,KATHMANDU,26,False,Nepal Telecom (Budhanilkantha) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0269,Tikabhairab Temple,,27.575979,85.31365,Godawari,LALITPUR,23,False,Tikabhairab Temple Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0270,Tribhuwan Park,,27.69075291340994,85.22147822792749,Chandragiri,KATHMANDU,28,False,Tribhuwan Park Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0271,Soalteemode West,,27.7003,85.286581,Kathmandu,KATHMANDU,25,False,Soalteemode Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0272,Handegaun,,27.614959,85.355723,Godawari,LALITPUR,7,False,Handegaun Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0273,Dungin,,27.634312,85.384036,Mahalaxmi,LALITPUR,30,False,Dungin Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0274,"Kamalpokhari (Lamatar-area, distinct from central Kathmandu Kamalpokhari)",,27.66144626817597,85.34297168254854,Lalitpur,LALITPUR,1,False,"Kamalpokhari (Lamatar-area, distinct from central Kathmandu Kamalpokhari) Chowk / Junction",False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0275,Dui Adda (Dhunga Adda),,27.691351,85.275754,Chandragiri,KATHMANDU,1,False,Dui Adda (Dhunga Adda) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0276,Tek (Teku),,27.69622,85.30696,Kathmandu,KATHMANDU,25,False,Tek (Teku) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0278,"N.A.Bh (Nepal Army Headquarters, Bhadrakali)",,27.699322,85.315087,Kathmandu,KATHMANDU,30,False,"N.A.Bh (Nepal Army Headquarters, Bhadrakali) Chowk / Junction",False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0279,Takhal,,27.586464,85.319663,Godawari,LALITPUR,25,False,Takhal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0057,Nikosera,"Nikoshira, Nicosera",27.680054,85.39845,Madhyapur Thimi,BHAKTAPUR,20,False,Nikosera Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0081,Bhaktapur Hospital Stop,"Dudhpati, Hospital Chowk",27.671808,85.421898,Bhaktapur,BHAKTAPUR,13,True,Bhaktapur Hospital Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0116,Damkal,"Damkal Chowk, Pulchowk Fire Station",27.675796,85.315747,Lalitpur,LALITPUR,9,False,Damkal Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0132,Maitighar Stop--South,"Thapathali North, Kupondole Bridge Stop",27.69396411775236,85.31934139731717,Kathmandu,KATHMANDU,3,True,Maitighar Stop--South Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0150,Baakha Bazaar,"Baka Bazaar, Bode Road",27.68270172987504,85.38469036879272,Madhyapur Thimi,BHAKTAPUR,7,False,Baakha Bazaar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0161,Bhaktapur Bus Park,"Kamalbinayak, Chyamasingh Bus Stop",27.671965,85.422269,Bhaktapur,BHAKTAPUR,6,True,Bhaktapur Bus Park Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0181,SanoThimi,"Sanothimi Campus, Sanothimi Chowk",27.682682,85.37234,Madhyapur Thimi,BHAKTAPUR,8,False,SanoThimi Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0185,Thapathali,Thapathali Bus Stand,27.690398205823875,85.31765638329026,Kathmandu,KATHMANDU,9,True,Thapathali Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0192,Naya Naikap,"Naya Naikap, Syuchatar Mod",27.701283,85.289181,Kathmandu,KATHMANDU,30,False,Naya Naikap Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0213,Kumaripati,"Kumaripati, Jawalakhel Route Stop",27.67084,85.320098,Lalitpur,LALITPUR,5,True,Kumaripati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0283,Nabil Bank,,27.682877282016435,85.31861191400372,Lalitpur,LALITPUR,1,False,Nabil Bank Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0284,Harihar Bhawan/ Krishna galli,,27.680454599567,85.31736729120719,Lalitpur,LALITPUR,19,False,Harihar Bhawan/ Krishna galli Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0291,Naikap Bus Stop,,27.686987,85.264506,Chandragiri,KATHMANDU,10,False,Naikap Bus Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0292,Bosigaun Chowk / Checkpost,,27.688345,85.270283,Chandragiri,KATHMANDU,12,False,Bosigaun Chowk / Checkpost Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0295,Underpass East / Khasibazaar,,27.695214,85.288912,Kathmandu,KATHMANDU,24,False,Underpass East / Khasibazaar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0296,Soalteemode East,,27.696558,85.293512,Kathmandu,KATHMANDU,15,False,Soalteemode Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0304,Naya Baneshwor Chowk,,27.688297308723456,85.33483400028206,Kathmandu,KATHMANDU,27,False,Naya Baneshwor Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0312,Lokanthali South,,27.674711,85.359934,Madhyapur Thimi,BHAKTAPUR,22,False,Lokanthali Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0313,Balkot Mod,,27.667252,85.360722,Madhyapur Thimi,BHAKTAPUR,32,False,Balkot Mod Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0314,Balkot Chowk,,27.664344,85.362788,Mahalaxmi,LALITPUR,32,False,Balkot Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0315,Gamcha Bus Stop,,27.660997,85.369792,Mahalaxmi,LALITPUR,24,False,Gamcha Bus Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0316,Biruwa / Dadhikot Mod,,27.654451,85.376347,Mahalaxmi,LALITPUR,9,False,Biruwa / Dadhikot Mod Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0317,Dadhikot Health Post,,27.646769,85.390041,Mahalaxmi,LALITPUR,20,False,Dadhikot Health Post Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0319,Siddhapokhari,,27.671642,85.415214,Bhaktapur,BHAKTAPUR,17,False,Siddhapokhari Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0322,Nagadesh,,27.6828680968766,85.38582776622059,Madhyapur Thimi,BHAKTAPUR,30,False,Nagadesh Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0323,Purano Thimi / Siddhikali Chowk,,27.68199842397997,85.38317262570563,Madhyapur Thimi,BHAKTAPUR,17,False,Purano Thimi / Siddhikali Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0324,Balkumari Thimi,,27.67701989572437,85.38286806346399,Madhyapur Thimi,BHAKTAPUR,26,False,Balkumari Thimi Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0325,Gatthaghar,,27.67417431044435,85.36901131059983,Madhyapur Thimi,BHAKTAPUR,20,False,Gatthaghar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0326,Kausaltar,,27.674389,85.364316,Madhyapur Thimi,BHAKTAPUR,12,False,Kausaltar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0328,Jwagal Chowk,Jwagal,27.684231,85.318666,Lalitpur,LALITPUR,30,False,Jwagal Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0193,Lainchour Chowk Bus Stop,"Lainchaur, Scouts Building Stop",27.71697,85.315924,Kathmandu,KATHMANDU,7,True,Lainchour Chowk Bus Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0199,Byasi Stop,Byasi Chowk,27.674804,85.427443,Bhaktapur,BHAKTAPUR,2,False,Byasi Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0009,Dhokashi,"Dhasi, Dhokasi",27.670661,85.279034,Kirtipur,KATHMANDU,3,False,Dhokashi Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0085,Nagaon Dobato,"Naya Gaun Dobato, Nagaun",27.674795,85.277757,Kirtipur,KATHMANDU,17,False,Nagaon Dobato Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0048,Bhatkepati,Bhatkepati Chowk,27.665215,85.254394,Chandragiri,KATHMANDU,5,False,Bhatkepati Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0072,Mandikhatar Stop,Mandikhatar Chowk,27.736293,85.347685,Kathmandu,KATHMANDU,17,False,Mandikhatar Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0079,Sorhakhutte,"Sorhakhutte Pati, Sorhakhutte Chowk",27.718841,85.3096,Kathmandu,KATHMANDU,24,False,Sorhakhutte Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0093,Bishalnagar Stop,Bishalnagar Chowk,27.721954,85.335587,Kathmandu,KATHMANDU,17,False,Bishalnagar Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0232,Matatirtha Stop,,27.680577,85.232858,Chandragiri,KATHMANDU,17,False,Matatirtha Stop Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0001,KU Bus Stand (26 Kilo),26 Kilo (26 Kilo Stand),27.625178,85.540892,Dhulikhel,KAVREPALANCHOK,2,False,KU Bus Stand (26 Kilo) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0060,Chapagaun,"Chapagaun Dobato, Chapagaun Bus Park",27.59755,85.323858,Godawari,LALITPUR,2,False,Chapagaun Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0047,Tinkune (Kirtipur side),"Balkhu Tinkune, Kirtipur Tinkune",27.676654,85.283543,Kirtipur,KATHMANDU,28,False,Tinkune (Kirtipur side) Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0019,Barahi Movies,"Barahi Cinema, Suryabinayak Stop, Barahi Cinema (formerly tracked separately as S0229, merged)",27.666079,85.421512,Suryabinayak,BHAKTAPUR,22,False,Barahi Movies Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:39:13Z,2026-09-08T11:06:33Z,False
S0337,Maharajgunj Chowk,,27.733025,85.328885,Kathmandu,KATHMANDU,7,True,Maharajgunj Chowk Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0338,Kamalpokhari,,27.710125,85.324984,Kathmandu,KATHMANDU,9,True,Kamalpokhari Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0339,Hattisar,,27.710221,85.323365,Kathmandu,KATHMANDU,10,False,Hattisar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0341,Durbar Marg,,27.709285,85.322013,Kathmandu,KATHMANDU,19,True,Durbar Marg Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0342,Thamel,,27.717772067604344,85.31322581393388,Kathmandu,KATHMANDU,26,True,Thamel Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0344,Narayantar,,27.721866,85.383147,Kathmandu,KATHMANDU,21,False,Narayantar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0345,Khasi Bazaar,,27.68933288359337,85.28435471352353,Kathmandu,KATHMANDU,9,False,Khasi Bazaar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0346,Syuchatar,,27.70096,85.27484,Kathmandu,KATHMANDU,9,False,Syuchatar Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0347,Tilganga,,27.706227,85.350073,Kathmandu,KATHMANDU,9,False,Tilganga Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0348,Battisputali,,27.708143,85.341,Kathmandu,KATHMANDU,10,False,Battisputali Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0349,Macchapokhari,,27.729789,85.305405,Kathmandu,KATHMANDU,2,False,Macchapokhari Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0350,Jayabageshwori,,27.710091,85.344082,Kathmandu,KATHMANDU,9,False,Jayabageshwori Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0351,Maligaun,,27.716376,85.330124,Kathmandu,KATHMANDU,3,False,Maligaun Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support,lat,lng}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0352,Mahalaxmisthan,,27.66119,85.318279,Lalitpur,LALITPUR,5,False,Mahalaxmisthan Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
S0353,Sano Bharyang,,27.721554,85.290813,Kathmandu,KATHMANDU,2,False,Sano Bharyang Chowk / Junction,False,False,True,False,False,active,"{ward,landmark,has_shelter,has_ticket_counter,wheelchair_access,audio_support}",2026-08-03T02:53:43Z,2026-09-08T11:06:33Z,False
